0.2497	0.0315	0.7954	0.5286	1
0.6686	0.8758	0.0936	0.5138	0
0.8003	0.5304	0.2905	0.8496	0
0.6197	0.6576	0.0160	0.4109	1
0.3476	0.5065	0.2518	0.7901	1
0.4071	0.1535	0.6355	0.7497	1
0.3749	0.1918	0.5585	0.7180	1
0.7266	0.4184	0.3276	0.8147	0
0.8699	0.8176	0.0963	0.6135	0
0.5489	0.8009	0.2956	0.4633	0
0.3751	0.9206	0.3470	0.4765	0
0.6789	0.7957	0.2284	0.6109	0
0.8012	0.4055	0.3225	0.8344	0
0.3612	0.4626	0.2776	0.8209	1
0.5776	0.7844	0.2828	0.5397	0
0.7153	0.3635	0.3839	0.7521	0
0.5469	0.7411	0.3002	0.7385	0
0.8432	0.3346	0.3766	0.7594	0
0.6415	0.7453	0.2716	0.5812	0
0.6810	0.5761	0.3583	0.8559	0
0.5724	0.6940	0.0191	0.2273	1
0.3845	0.1864	0.5712	0.7392	1
0.3857	0.6196	0.1337	0.5924	1
0.3450	0.1664	0.6315	0.6988	1
0.2666	0.4965	0.3411	0.8380	1
0.1325	0.7870	0.2308	0.0570	1
0.2393	0.5866	0.2262	0.5344	1
0.8014	0.9046	0.0480	0.3103	0
0.5615	0.3742	0.2972	0.9415	1
0.3801	0.1125	0.6679	0.6844	1
0.7005	0.6300	0.2437	0.8429	0
0.2632	0.6410	0.1967	0.4334	1
0.6323	0.3481	0.5819	0.6044	0
0.4111	0.4437	0.2210	0.7725	1
0.3479	0.4684	0.3569	0.8207	1
0.5360	0.5100	0.2263	0.8195	1
0.6473	0.5154	0.4352	0.7506	0
0.7993	0.3511	0.4322	0.8978	0
0.5233	0.4894	0.2655	0.8140	1
0.6747	0.9144	0.0757	0.3094	0
0.5753	0.8479	0.1552	0.6191	0
0.5167	0.8516	0.1874	0.5420	0
0.3633	0.4969	0.2851	0.9494	1
0.6335	0.3354	0.5816	0.5786	0
0.0385	0.8435	0.2377	0.3921	1
0.4056	0.4310	0.2931	0.8463	1
0.7487	0.3427	0.3993	0.7608	0
0.6729	0.6551	0.2549	0.7448	0
0.0059	0.8519	0.2371	0.3289	1
0.4186	0.4521	0.3362	0.8360	1
0.2951	0.2058	0.6699	0.9004	1
0.5158	0.5892	0.0827	0.7195	1
0.8256	0.9235	0.0305	0.3433	0
0.8397	0.7259	0.1362	0.8037	0
0.3433	0.4833	0.3448	0.7889	1
0.4958	0.8008	0.2797	0.4233	0
0.5511	0.5528	0.1324	0.7942	1
0.3572	0.4973	0.3011	0.9582	1
0.6228	0.6914	0.2870	0.7927	0
0.3848	0.6200	0.1253	0.5504	1
0.2276	0.0347	0.7789	0.4720	1
0.9136	0.8928	0.0428	0.4044	0
0.7957	0.3482	0.3884	0.7736	0
0.2986	0.2289	0.7374	0.7005	1
0.8086	0.8417	0.0975	0.7250	0
0.4521	0.2367	0.5074	0.8205	1
0.8000	0.5092	0.2473	0.8356	0
0.6391	0.7682	0.2281	0.8238	0
0.3944	0.5552	0.1970	0.7009	1
0.7436	0.6433	0.2366	0.7778	0
0.4174	0.9225	0.3109	0.3536	0
0.3748	0.5623	0.2394	0.6776	1
0.3567	0.2495	0.5128	0.7509	1
0.4289	0.6017	0.1190	0.6405	1
0.5437	0.7222	0.3043	0.7375	0
0.6647	0.4851	0.4475	0.7167	0
0.6994	0.9159	0.0852	0.3782	0
0.3547	0.2573	0.4689	0.7375	1
0.8422	0.4158	0.3499	0.9040	0
0.7806	0.4074	0.3249	0.7688	0
0.3588	0.5217	0.1844	0.7018	1
0.5493	0.8937	0.1548	0.3468	0
0.2501	0.6629	0.2243	0.5732	1
0.3221	0.3037	0.4906	0.8495	1
0.6234	0.3363	0.5947	0.5732	0
0.8559	0.6302	0.2573	0.8649	0
0.5916	0.9005	0.1725	0.3820	0
0.6524	0.2585	0.5780	0.7606	0
0.4382	0.8675	0.3023	0.2999	0
0.3112	0.6621	0.2065	0.4220	1
0.4434	0.6351	0.1492	0.4910	1
0.9266	0.7028	0.1313	0.8282	0
0.2333	0.2124	0.6661	0.8494	1
0.7019	0.9201	0.0856	0.3571	0
0.4511	0.8733	0.0646	0.0367	0
0.6533	0.5827	0.1003	0.8054	1
0.4004	0.4324	0.2969	0.8736	1
0.7628	0.7664	0.1925	0.8322	0
0.5800	0.8067	0.2156	0.5193	0
0.6218	0.3392	0.5688	0.6302	0
0.3481	0.9630	0.2311	0.0086	0
0.6581	0.7633	0.2486	0.5639	0
0.6062	0.3367	0.5904	0.5968	0
0.4042	0.4618	0.3188	0.8264	1
0.5995	0.8160	0.2193	0.5664	0
0.4818	0.6694	0.3619	0.7474	0
0.4635	0.5120	0.2140	0.8345	1
0.3668	0.5231	0.2814	0.7475	1
0.9248	0.7241	0.1239	0.7789	0
0.3066	0.3016	0.4842	0.8303	1
0.7616	0.7523	0.1511	0.7825	0
0.7690	0.8396	0.1068	0.7399	0
0.8399	0.3628	0.3466	0.8164	0
0.6225	0.5981	0.0934	0.7728	1
0.6152	0.6511	0.3702	0.8332	0
0.8476	0.5930	0.2161	0.9079	0
0.2977	0.1610	0.6485	0.7245	1
0.3633	0.1648	0.6298	0.7742	1
0.6886	0.5587	0.3968	0.7970	0
0.2635	0.2080	0.6728	0.8823	1
0.8121	0.7704	0.1726	0.8603	0
0.8117	0.4104	0.3144	0.8517	0
0.7820	0.3706	0.4019	0.8795	0
0.7638	0.8378	0.0864	0.6648	0
0.6858	0.5675	0.3015	0.8258	0
0.7966	0.5326	0.2864	0.9457	0
0.2490	0.2695	0.6811	0.7682	1
0.2641	0.0000	1.0000	0.5820	1
0.2483	0.0043	0.9861	0.5361	1
0.0004	0.8631	0.2349	0.3321	1
0.8357	0.8210	0.1218	0.6388	0
0.6564	0.4782	0.4522	0.7553	0
0.2915	0.1727	0.6403	0.7117	1
0.6403	0.7447	0.2639	0.8396	0
0.1260	0.3228	0.6729	0.6731	1
0.2911	0.0575	0.7427	0.5692	1
0.3517	0.6284	0.1238	0.5429	1
0.8184	0.8225	0.1079	0.6416	0
0.8986	0.8950	0.0518	0.4158	0
0.6363	0.7742	0.1728	0.6274	0
0.5537	0.7100	0.0030	0.1745	1
0.7970	0.9141	0.0494	0.2798	0
0.6917	0.3301	0.5023	0.7430	0
0.4878	0.8218	0.0927	0.5326	0
0.4984	0.4489	0.5866	0.8196	0
0.4042	0.4457	0.4012	0.8394	1
0.7817	0.9054	0.0485	0.2889	0
0.6531	0.7452	0.2441	0.8412	0
0.3865	0.2605	0.5353	0.9173	1
0.3948	0.2443	0.5100	0.7718	1
0.7918	0.5501	0.2616	0.8519	0
0.7416	0.7484	0.2330	0.6403	0
0.6266	0.5334	0.4321	0.9066	0
0.5918	0.6579	0.0149	0.3768	1
0.4815	0.6236	0.0706	0.4795	1
0.7739	0.8853	0.0520	0.3493	0
0.7821	0.5459	0.3184	0.8866	0
0.6130	0.5122	0.4077	0.8434	0
0.4776	0.6242	0.1508	0.5646	1
0.2930	0.6031	0.2504	0.7445	1
0.5352	0.5419	0.2603	0.7402	0
0.4626	0.2796	0.4338	0.8947	1
0.2754	0.6199	0.2416	0.6987	1
0.7211	0.3435	0.4822	0.8415	0
0.2834	0.2594	0.6904	0.6831	1
0.7861	0.5447	0.2752	0.9540	0
0.7167	0.5419	0.3264	0.9705	0
0.3189	0.2588	0.4955	0.7224	1
0.4165	0.6208	0.1232	0.5965	1
0.3141	0.5117	0.2543	0.7906	1
0.5511	0.5877	0.0860	0.7522	1
0.3362	0.4615	0.2763	0.8005	1
0.5270	0.6054	0.1053	0.7247	1
0.5688	0.6457	0.0713	0.6454	1
0.5903	0.3754	0.4680	0.7211	0
0.5294	0.7823	0.2142	0.6666	0
0.7533	0.8419	0.0988	0.7274	0
0.7865	0.6540	0.2580	0.8196	0
0.8697	0.8371	0.1012	0.6568	0
0.5964	0.6662	0.0277	0.3946	1
0.5776	0.6592	0.0153	0.3727	1
0.2481	0.2707	0.6810	0.7357	1
0.5912	0.7549	0.2945	0.8539	0
0.7022	0.7697	0.2104	0.8292	0
0.3581	0.9203	0.3416	0.3024	0
0.5163	0.6551	0.0365	0.3486	1
0.5906	0.6500	0.3112	0.7412	0
0.4354	0.5185	0.2171	0.8300	1
0.3756	0.2688	0.4708	0.8393	1
0.7223	0.8444	0.0711	0.6474	0
0.7900	0.6266	0.2677	0.8448	0
0.8073	0.3681	0.3511	0.7827	0
0.7992	0.5346	0.2720	0.8947	0
0.1126	0.8215	0.2397	0.2830	1
0.8966	0.8894	0.0637	0.4492	0
0.5847	0.8285	0.1674	0.6200	0
0.7921	0.3923	0.3642	0.8928	0
0.1656	0.6321	0.2740	0.6553	1
0.6616	0.4390	0.3379	0.7783	0
0.8104	0.5432	0.2636	0.8595	0
0.7673	0.7822	0.1716	0.8057	0
0.3625	0.6533	0.1442	0.3966	1
0.6340	0.5088	0.4510	0.9133	0
0.2528	0.5268	0.2560	0.7550	1
0.2274	0.2223	0.6508	0.8318	1
0.5618	0.7876	0.2773	0.7308	0
0.7802	0.8813	0.0594	0.4325	0
0.5214	0.5416	0.2057	0.7850	1
0.5251	0.5935	0.0833	0.7182	1
0.5420	0.6411	0.0336	0.3816	1
0.7987	0.5240	0.2661	0.9023	0
0.4223	0.4685	0.3252	0.8615	1
0.4271	0.9168	0.3179	0.2214	0
0.1513	0.6389	0.2735	0.6406	1
0.3642	0.9515	0.3421	0.2652	0
0.3853	0.2491	0.4771	0.8012	1
0.5747	0.8683	0.1992	0.6178	0
0.5820	0.8808	0.1688	0.6066	0
0.4053	0.9515	0.2252	0.0767	0
0.3598	0.6590	0.1935	0.6635	1
0.4712	0.6227	0.1497	0.5591	1
0.6122	0.3328	0.5871	0.5744	0
0.6358	0.2746	0.5788	0.6950	0
0.6823	0.7573	0.1951	0.8072	0
0.3955	0.1456	0.5770	0.6768	1
0.7917	0.8956	0.0630	0.3841	0
0.2928	0.6725	0.2023	0.3894	1
0.7889	0.7929	0.1491	0.7985	0
0.2488	0.2823	0.6688	0.6695	1
0.5185	0.8127	0.2740	0.4515	0
0.7519	0.6376	0.2669	0.8095	0
0.4613	0.3430	0.5873	0.5144	0
0.4783	0.5096	0.2303	0.7756	1
0.7354	0.6235	0.2534	0.8640	0
0.3426	0.2438	0.5706	0.8763	1
0.3874	0.4372	0.2960	0.8554	1
0.5430	0.6489	0.0387	0.4046	1
0.6804	0.8820	0.0969	0.5032	0
0.8765	0.4967	0.2548	0.8960	0
0.5920	0.8580	0.1378	0.7041	0
0.5453	0.3933	0.3608	0.6863	0
0.8049	0.9242	0.0600	0.3679	0
0.3812	0.9624	0.3610	0.2964	0
0.7223	0.8506	0.1027	0.6811	0
0.6167	0.5168	0.4962	0.7542	0
0.7792	0.6194	0.2562	0.8186	0
0.8062	0.5338	0.2748	0.9666	0
0.4449	0.5141	0.2190	0.8401	1
0.3547	0.5596	0.2038	0.7036	1
0.3060	0.5890	0.2095	0.5740	1
0.8033	0.5329	0.2995	0.8758	0
0.4491	0.3007	0.4169	0.8165	1
0.1424	0.3213	0.6769	0.6981	1
0.8605	0.3897	0.3751	0.8932	0
0.4724	0.6218	0.0708	0.4755	1
0.6262	0.6744	0.0165	0.5192	1
0.7588	0.8784	0.0660	0.4419	0
0.7119	0.7529	0.1960	0.7260	0
0.7925	0.3742	0.3519	0.7865	0
0.5828	0.2560	0.5848	0.6550	0
0.7836	0.3991	0.3334	0.8363	0
0.6446	0.4212	0.3487	0.7050	0
0.4299	0.5977	0.1163	0.6573	1
0.4263	0.5844	0.1692	0.6469	1
0.3447	0.9688	0.2401	0.0113	0
0.7346	0.7333	0.2056	0.6356	0
0.3209	0.4759	0.3955	0.8620	1
0.3402	0.9463	0.3063	0.2488	0
0.5387	0.4798	0.1815	0.8165	1
0.6495	0.7750	0.2526	0.8506	0
0.4249	0.5638	0.5595	0.8469	0
0.7917	0.9116	0.0672	0.3546	0
0.5259	0.8643	0.0689	0.1612	0
0.4141	0.8996	0.1005	0.2001	0
0.5768	0.6079	0.4198	0.8061	0
0.3169	0.8947	0.1704	0.2393	0
0.5719	0.7154	0.3158	0.7652	0
0.2862	0.4955	0.3306	0.8619	1
0.4368	0.2661	0.4786	0.8389	1
0.4399	0.5168	0.2173	0.8160	1
0.6186	0.8588	0.1299	0.7112	0
0.3303	0.6188	0.2008	0.4997	1
0.4899	0.5087	0.4391	0.7999	0
0.5272	0.7020	0.0058	0.1476	1
0.5490	0.5144	0.2812	0.7285	0
0.5612	0.5801	0.0900	0.7700	1
0.5012	0.5301	0.2136	0.7707	1
0.7912	0.5682	0.3056	0.8740	0
0.3479	0.5703	0.1964	0.6677	1
0.2476	0.6398	0.2053	0.4283	1
0.8638	0.7999	0.1268	0.6995	0
0.6587	0.2605	0.5923	0.7245	0
0.6349	0.6788	0.3198	0.8597	0
0.6460	0.7429	0.2379	0.5840	0
0.5116	0.7792	0.1392	0.4705	0
0.5704	0.7236	0.2999	0.7678	0
0.4052	0.4784	0.3293	0.8238	1
0.6045	0.6700	0.0252	0.5255	1
0.5291	0.6982	0.0059	0.1634	1
0.4696	0.5117	0.2183	0.8884	1
0.3978	0.2814	0.4583	0.8442	1
0.7658	0.6052	0.3092	0.8575	0
0.4424	0.2197	0.5198	0.8186	1
0.4028	0.8567	0.3028	0.2738	0
0.6969	0.7321	0.2305	0.6274	0
0.7135	0.8525	0.0657	0.4519	0
0.8372	0.6348	0.1370	0.8140	0
0.3678	0.5295	0.1722	0.7023	1
0.3079	0.6380	0.1874	0.4710	1
0.3535	0.5091	0.2846	0.7637	1
0.2503	0.0479	0.8691	0.7376	1
0.4954	0.4712	0.2872	0.8576	1
0.5203	0.8098	0.2393	0.4070	0
0.6826	0.8721	0.0951	0.5080	0
0.4417	0.8891	0.2786	0.2637	0
0.7627	0.8657	0.0713	0.6603	0
0.5316	0.3487	0.4247	0.6860	0
0.5096	0.6426	0.0368	0.3594	1
0.2278	0.6986	0.1880	0.2782	1
0.3817	0.2784	0.4904	0.7987	1
0.5111	0.7673	0.2738	0.6915	0
0.3340	0.6554	0.2104	0.6554	1
0.2767	0.5100	0.2697	0.7890	1
0.5316	0.3487	0.4247	0.6860	0
0.7833	0.8520	0.0389	0.3826	0
0.5061	0.7838	0.2615	0.7090	0
0.5725	0.9100	0.1667	0.3826	0
0.5695	0.5157	0.5122	0.7316	0
0.4141	0.8996	0.1005	0.2001	0
0.4304	0.2792	0.4584	0.8647	1
0.8746	0.6381	0.1730	0.8960	0
0.5224	0.5871	0.0863	0.7229	1
0.3031	0.2673	0.6794	0.7425	1
0.3745	0.5270	0.2610	0.9259	1
0.3486	0.1746	0.6154	0.7562	1
0.6711	0.3475	0.3852	0.7235	0
0.6367	0.6942	0.0065	0.4620	1
0.3790	0.2117	0.5330	0.6638	1
0.3710	0.2613	0.4550	0.7521	1
0.6588	0.8262	0.2287	0.4584	0
0.7040	0.8552	0.0851	0.6880	0
0.7220	0.7257	0.2396	0.6693	0
0.3777	0.2604	0.5164	0.9009	1
0.5510	0.6464	0.0563	0.6067	1
0.5316	0.3487	0.4247	0.6860	0
0.5085	0.6486	0.0379	0.3450	1
0.4445	0.6372	0.0693	0.4562	1
0.3374	0.5114	0.3110	0.8977	1
0.7415	0.3766	0.4552	0.8256	0
0.5354	0.7703	0.3058	0.7235	0
0.4432	0.6277	0.0723	0.4411	1
0.5077	0.5206	0.2193	0.7853	1
0.5044	0.4944	0.5603	0.8296	0
0.3887	0.1974	0.6203	0.9079	1
0.4575	0.4492	0.2129	0.7722	1
0.7799	0.7851	0.1553	0.6901	0
0.3409	0.4897	0.3132	0.7398	1
0.7242	0.7329	0.1316	0.7182	0
0.7573	0.9312	0.0466	0.2769	0
0.7011	0.6327	0.2424	0.8428	0
0.3154	0.1243	0.6203	0.6119	1
0.6016	0.6118	0.3143	0.7656	0
0.1577	0.2945	0.7008	0.7026	1
0.0445	0.8720	0.2287	0.1017	1
0.2977	0.6671	0.2080	0.3826	1
0.4753	0.4642	0.5330	0.7443	0
0.6456	0.8473	0.1270	0.7091	0
0.3724	0.2689	0.4366	0.7823	1
0.8421	0.4028	0.3431	0.9053	0
0.6225	0.6012	0.3673	0.8028	0
0.3467	0.2523	0.5505	0.8456	1
0.2560	0.0599	0.8467	0.7231	1
0.5875	0.7939	0.2454	0.4822	0
0.5073	0.8631	0.2099	0.5888	0
0.4036	0.1996	0.6089	0.8811	1
0.7186	0.7416	0.2229	0.7260	0
0.3238	0.2399	0.5261	0.7179	1
0.4827	0.6348	0.0810	0.4673	1
0.5081	0.3655	0.3051	0.8759	1
0.0219	0.7768	0.2569	0.0282	1
0.9811	0.8828	0.0377	0.4630	0
0.5460	0.5515	0.4011	0.6800	0
0.4718	0.5817	0.1309	0.7166	1
0.4071	0.6396	0.1677	0.5857	1
0.4542	0.5031	0.2093	0.8077	1
0.6586	0.5507	0.4238	0.9075	0
0.3818	0.2975	0.4806	0.9053	1
0.7748	0.7771	0.1480	0.7716	0
0.5319	0.6393	0.0335	0.3847	1
0.5526	0.6530	0.0521	0.5781	1
0.3549	0.5133	0.3117	0.9193	1
0.3778	0.9600	0.3158	0.2590	0
0.7037	0.3582	0.4083	0.8014	0
0.4784	0.5357	0.2050	0.8501	1
0.5162	0.6359	0.0799	0.5009	1
0.8534	0.5792	0.2255	0.9332	0
0.8257	0.5127	0.3157	0.8973	0
0.7578	0.7724	0.1822	0.7116	0
0.4172	0.4602	0.3514	0.8290	1
0.5254	0.5705	0.1666	0.7262	1
0.7095	0.5947	0.3069	0.8227	0
0.4525	0.6448	0.0795	0.4429	1
0.3322	0.1693	0.6151	0.7347	1
0.3848	0.6392	0.1294	0.5655	1
0.0634	0.8413	0.2184	0.4223	1
0.8445	0.5644	0.2301	0.9747	0
0.2852	0.2671	0.6818	0.6956	1
0.4631	0.5363	0.2111	0.7183	1
0.8140	0.5602	0.2564	0.8789	0
0.8163	0.6087	0.2486	0.8205	0
0.8090	0.8993	0.0616	0.3554	0
0.5554	0.9041	0.1673	0.3943	0
0.4433	0.5913	0.1258	0.6575	1
0.3211	0.5007	0.2680	0.8273	1
0.8136	0.4224	0.2970	0.8558	0
0.5894	0.8118	0.2748	0.5010	0
0.5985	0.6977	0.0000	0.1991	1
0.6206	0.5489	0.1428	0.8497	1
0.6708	0.5141	0.4317	0.7568	0
0.3907	0.2780	0.4284	0.8014	1
0.4062	0.4358	0.2232	0.7653	1
0.6532	0.5845	0.3629	0.8272	0
0.2137	0.6248	0.2652	0.7193	1
0.7922	0.6090	0.2933	0.8745	0
0.7411	0.8763	0.0895	0.5259	0
0.3991	0.2415	0.5680	0.9070	1
0.6035	0.5540	0.4714	0.7433	0
0.5716	0.7620	0.2518	0.7405	0
0.3447	0.5117	0.3489	0.8330	1
0.3912	0.5563	0.2124	0.7247	1
0.6056	0.6356	0.4150	0.8629	0
0.1353	0.8163	0.2296	0.3362	1
0.4649	0.6082	0.1042	0.6950	1
0.3371	0.4990	0.3006	0.7416	1
0.4791	0.7391	0.2876	0.6687	0
0.7946	0.5279	0.3249	1.0000	0
0.7613	0.7707	0.1987	0.7378	0
0.5445	0.5333	0.1424	0.8420	1
0.2980	0.1385	0.5902	0.5857	1
0.3639	0.1599	0.6448	0.7716	1
0.6844	0.2790	0.5708	0.8050	0
0.5569	0.6024	0.4392	0.8393	0
0.5326	0.5200	0.2153	0.7991	1
0.5813	0.6026	0.4402	0.8671	0
0.5737	0.6403	0.0530	0.6177	1
0.6963	0.8150	0.0672	0.6542	0
0.6419	0.6354	0.2208	0.7584	0
0.7017	0.7406	0.2076	0.7155	0
0.7634	0.5617	0.3137	0.9992	0
0.6337	0.6951	0.3177	0.8469	0
0.5681	0.5568	0.1213	0.7782	1
0.7972	0.8951	0.0581	0.3786	0
0.7913	0.5847	0.2267	0.9072	0
0.7891	0.5803	0.2967	0.8809	0
0.5253	0.5368	0.1441	0.8283	1
0.2684	0.5144	0.3553	0.7397	1
0.4077	0.3329	0.5068	0.8186	1
0.6211	0.8115	0.2402	0.5657	0
0.5809	0.8317	0.1557	0.5771	0
0.5352	0.5419	0.2603	0.7402	0
0.3765	0.2578	0.4633	0.7902	1
